-11.67	-13.83	9.77	39.51
 -6.45	 -7.04	4.89	9.25
 -4.87	 -5.10	0.46	17.10
-13.10	-13.37	1.30	31.83
 -7.01	 -7.11	0.20	22.62
 -5.43	 -7.17	8.60	25.14
 -5.43	 -7.17	8.60	25.14
 -8.62	 -9.10	0.71	22.66
 -8.98	 -9.75	2.37	35.95
-19.39	-20.85	7.69	61.40
-19.39	-20.85	7.69	61.40
-13.11	-13.81	1.77	38.77
-16.04	-16.78	2.08	54.46
 -8.63	-10.11	13.39	38.42
-28.68	-29.36	3.36	63.70
 -2.69	 -3.09	1.24	10.06
-11.88	-12.47	1.37	38.53
-14.87	-15.32	4.22	36.57
-13.91	-14.06	0.68	38.03
-10.62	-11.03	1.21	35.84
-30.58	-32.30	17.68	13.38
 -8.71	 -9.04	0.65	27.77
 -5.23	 -5.42	0.38	14.32
-19.39	-20.85	7.69	61.40
-19.39	-20.85	7.69	61.40
-19.39	-20.85	7.69	61.40
-19.39	-20.85	7.69	61.40
-21.51	-23.19	11.50	57.29
-21.51	-23.19	11.50	57.29
-18.37	-19.19	2.03	47.59
-20.50	-20.94	0.69	30.63
 -1.81	 -1.91	0.35	9.41
-13.54	-13.77	0.66	32.90
-18.09	-18.48	0.58	36.85
-11.51	-12.48	6.01	26.83
-29.73	-29.82	0.18	39.67
 -5.88	 -6.30	0.98	19.11
-10.09	-11.66	8.69	37.40
-19.38	-20.37	2.57	44.61
-17.56	-17.90	0.78	40.55
-29.91	-31.95	6.88	82.90
 -5.62	 -6.51	4.93	16.26
 -5.62	 -6.51	4.93	16.26
-20.83	-20.93	0.19	39.63
-21.67	-23.67	15.86	49.84
-21.67	-23.67	15.86	49.84
-21.81	-23.72	15.46	51.36
 -4.86	 -5.27	1.47	21.66
-30.25	-31.04	5.82	58.06
-13.47	-13.82	0.69	33.69
 -3.16	 -4.32	3.74	20.42
 -8.63	 -8.96	0.98	32.32
-13.03	-13.23	0.41	31.20
 -2.69	 -3.09	1.24	10.06
 -4.40	 -4.71	0.47	16.07
-37.83	-38.19	11.45	65.79
-37.09	-37.34	0.61	75.92
 -7.34	 -7.78	1.28	19.73
 -9.28	 -9.83	1.17	24.79
 -1.35	 -2.34	3.50	15.81
-12.62	-12.83	0.44	37.16
-18.33	-20.95	10.27	55.44
 -8.08	 -9.39	4.66	25.92
-11.59	-11.94	1.21	35.93
-39.42	-40.56	4.54	91.74
-14.98	-16.38	3.46	60.64
-11.41	-11.65	0.87	33.60
 -6.45	 -7.04	4.89	9.25
-10.28	-12.45	4.61	47.41
 -8.71	 -9.05	0.71	27.65
 -8.71	 -9.05	0.71	27.65
 -8.71	 -9.05	0.71	27.65
 -5.47	 -5.86	2.97	14.22
-21.67	-23.67	15.86	49.84
-21.67	-23.67	15.86	49.84
-21.67	-23.67	15.86	49.84
-21.67	-23.67	15.86	49.84
-17.62	-20.48	19.70	34.28
-21.23	-23.12	13.63	51.71
-21.81	-23.72	15.46	51.36
-42.34	-42.39	0.34	66.55
 -4.49	 -4.67	0.39	16.27
 -1.86	 -1.96	0.38	12.36
-40.32	-41.32	1.40	62.30
-18.38	-18.91	0.86	44.34
-11.17	-13.39	7.66	48.81
 -9.64	-11.88	6.52	50.73
 -5.36	 -5.99	3.77	26.00
 -7.03	 -8.72	5.18	38.33
 -5.62	 -7.31	5.60	27.19
-16.26	-16.89	1.11	43.87
-16.44	-17.27	1.68	42.96
-18.38	-18.91	0.86	44.34
-13.66	-13.73	0.15	26.72
-13.66	-13.82	0.40	26.34
-13.66	-13.73	0.15	26.72
-13.66	-13.82	0.40	26.34
 -4.26	 -4.62	2.89	15.13
 -1.36	 -1.94	1.08	9.98
 -3.04	 -3.13	0.25	14.56
 -1.22	 -1.54	0.87	14.35
-13.76	-15.36	8.50	57.54
-13.51	-15.00	4.35	60.17
-16.26	-16.89	1.11	43.87
-16.26	-16.89	1.11	43.87
-18.38	-18.91	0.86	44.34
-18.38	-18.91	0.86	44.34
-18.38	-18.91	0.86	44.34
-18.38	-18.91	0.86	44.34
-18.38	-18.91	0.86	44.34
-18.38	-18.91	0.86	44.34
 -3.87	 -4.31	0.78	26.53
 -3.87	 -4.31	0.78	26.53
-41.24	-42.79	6.55	86.96
-41.24	-42.79	6.55	86.96
 -4.55	 -5.64	2.88	25.74
-43.47	-44.83	6.66	87.90
 -8.64	 -9.80	4.73	38.50
 -4.40	 -4.71	0.47	16.07
 -4.40	 -4.71	0.47	16.07
 -4.55	 -5.64	2.88	25.74
 -4.55	 -5.46	2.44	26.62
 -4.55	 -5.46	2.44	26.62
-13.76	-14.43	2.01	41.49
 -7.46	 -7.73	0.52	26.00
 -3.05	 -3.20	0.63	17.87
-11.37	-12.70	8.92	38.38
-16.26	-16.89	1.11	43.87
-17.49	-17.98	1.29	45.59
-26.65	-27.02	0.56	46.90
-26.65	-27.02	0.56	46.90
-29.50	-30.53	1.90	92.52
-13.89	-15.13	11.89	27.74
-27.98	-28.10	0.20	47.60
-22.65	-23.27	1.47	42.56
 -5.33	 -5.48	0.30	17.42
-10.80	-11.04	0.60	30.90
-17.49	-17.98	1.29	45.59
-17.49	-17.98	1.29	45.59
-14.46	-14.60	0.24	35.53
 -8.42	 -9.20	1.24	25.59
-17.65	-18.57	2.10	37.17
-40.94	-41.77	1.71	88.88
 -2.33	 -3.72	4.93	16.15
 -1.69	 -2.00	1.39	13.45
 -6.72	 -8.03	10.68	23.07
-19.50	-19.88	11.07	30.48
-11.17	-13.00	6.37	50.85
-11.17	-12.98	6.49	50.58
-19.39	-20.85	7.69	61.40
 -7.30	 -7.38	0.21	21.66
-17.00	-18.20	10.96	58.80
 -0.91	 -1.27	0.99	10.05
-22.14	-22.95	2.13	54.35
-22.14	-22.95	2.13	54.35
 -7.47	 -7.61	0.27	15.50
 -3.53	 -3.95	1.47	23.45
 -8.42	 -9.20	1.24	25.59
 -7.34	 -7.44	0.17	19.67
-36.74	-38.06	3.45	80.45
-10.43	-10.74	1.12	25.22
-18.63	-20.14	9.40	57.37
 -2.26	 -3.37	4.07	16.65
 -4.82	 -5.34	1.54	22.56
-22.58	-23.01	0.65	38.76
 -3.87	 -4.31	0.73	26.61
 -3.87	 -4.31	0.73	26.61
-11.39	-12.38	3.92	34.37
-19.81	-20.10	0.49	35.01
-19.81	-20.10	0.49	35.01
 -7.51	-10.02	10.52	36.68
-12.94	-14.93	6.96	53.75
 -4.21	 -5.11	5.69	21.75
 -3.51	 -4.10	1.67	16.17
 -3.51	 -4.10	1.67	16.17
-16.44	-17.27	1.68	42.96
-18.38	-18.91	0.86	44.34
-11.17	-13.39	7.66	48.81
-13.11	-13.81	1.77	38.77
-13.11	-13.81	1.77	38.77
-12.00	-12.44	0.79	27.45
-11.69	-13.99	11.36	43.28
 -5.95	 -6.80	4.70	29.19
 -2.39	 -2.82	2.60	16.52
 -4.21	 -4.82	1.16	20.83
 -5.07	 -6.01	8.78	22.09
 -5.07	 -6.01	8.78	22.09
 -3.35	 -4.45	5.32	21.47
 -3.35	 -4.45	5.32	21.47
-13.66	-13.80	0.44	26.33
-11.88	-12.47	1.20	25.09
-13.66	-13.80	0.44	26.33
-11.88	-12.47	1.20	25.09
